C,r,p,K,a
21941.975736856843,4.801682754848892,0.6943302752831669,1492840.0346820587,2.4438937854252574
13394.319938601135,5.550312415573502,0.6798186643363877,1472047.1875480278,3.115058962172802
18726.214700319062,2.3524901250499335,0.7527590793049102,1469154.64979282,2.3446153434694126
17607.44651438499,1.1063233075670793,0.8172395223832671,1502875.5172086214,1.7148425320520686
24684.130644774297,0.3953329028571821,0.9036993659712016,1491220.6150966664,1.4382361101093406
14090.026929462423,3.7352512970853766,0.7152112360315177,1471808.6340384183,2.4732087346760028
22951.940088288375,0.13918735339332597,0.9966311891544424,1494739.4838993878,1.0266437392250698
16445.436126006953,1.3975304998478215,0.7980014224690333,1485123.3069864507,1.8706336092477371
15530.21135637585,2.0176285081305845,0.7677677655764554,1498918.5246680344,1.9337102884936872
13222.359756262653,3.020194512552814,0.7346069405233644,1469950.7970502942,2.2570956247792977
35526.366140309154,1.4740260340126377,0.7927677300654359,1495136.703052476,1.872398679002716
15852.263672836585,3.725506078996434,0.7114452542393728,1485695.5637711957,2.8336241419882517
15145.85400688227,2.6310235986908443,0.7445938382406785,1491854.0140846192,2.1558426357131224
24509.27674389363,0.1433342980958571,0.9956545351767944,1516589.6754728868,0.924432352430097
14168.422714360178,3.099188595279221,0.731135154896375,1493333.5759851367,2.2521663049193807
29493.73626896343,0.12532018449535506,0.9974661448258763,1483047.8465266952,1.1562638760706225
11848.612499051265,7.106248678680478,0.6621777266728198,1500208.399089147,2.6224284577722337
21000.132579909994,0.941883553248886,0.8338552588087752,1505371.9612389992,1.4735376352539227
9724.126330048704,9.840302245542093,0.6355883602816405,1485501.0317625706,3.097387719680438
17299.50054633825,0.4116263939105892,0.9050072916092219,1503573.8598427982,1.305863305993633
14700.10121848677,9.99999999777546,0.6334101361679616,1481369.1061394622,3.1793087532683897
16596.140619390262,3.308617708503728,0.7268831987336499,1498134.2480358083,2.1947091192151333
25908.61071856534,1.7486981996035285,0.7776542554837959,1481511.1769700977,2.0281846953022216
15840.065910980404,2.7302176367198068,0.7403599525151637,1471008.9763969684,2.452671706874696
13792.276413788326,2.52913053002346,0.7496347088469272,1478322.0238101191,2.1717980101505945
16761.615773251913,2.7821583839023867,0.7385804481781008,1503196.601791897,2.0871340601044235
26776.037237515993,0.12975047930433256,0.9957448109409527,1486809.3595220156,1.167084101087917
19185.916797582806,2.5262366840297488,0.7471930882024804,1486708.7528873088,2.2072391603679384
20320.076255755015,2.0180554812666585,0.7626559233016719,1491241.3431301368,2.194601875054891
16574.982293883088,3.5962822749097016,0.7188468028360104,1478931.6890014992,2.4873372487281316
20009.066495635052,3.7959597196128687,0.7155235702766884,1480551.9421448174,2.360389774675472
14928.446772891437,1.9574829833149416,0.7706097118005185,1502254.089313003,1.8981769240496535
14860.93237303246,1.0382392768292468,0.8263538248777451,1491957.8093462526,1.627396865602023
16970.11176840336,1.1818066662895923,0.8149534884870882,1504217.1609194037,1.5547015064846554
10042.877233060372,8.682380560084983,0.646635880111437,1486386.1186955993,2.762240347821108
15002.757893993477,2.1072626761620166,0.7667470609309016,1514569.4062803646,1.672349711491303
15574.386369041116,1.7313289313305484,0.7792480618467028,1492623.0775347208,2.0971369379666385
29272.535566865907,0.4449608667591018,0.8848571726067734,1489529.2886409282,1.6962584754199883
9784.569164036973,7.647863883426166,0.6586338602819763,1501385.0962745845,2.470332615766174
31180.316231878405,0.23944844215923,0.9415354927259816,1489253.1056285514,1.388553064757126
34263.54735763943,0.26382200290410757,0.9305775720047116,1502898.5567098698,1.4286896207356923
13917.100585584338,5.2247404317543715,0.6901359362057597,1481036.3766548403,2.445110491540203
19539.376895387926,0.9553745932529187,0.8295622423242242,1506611.0311822263,1.6016260666053985
11687.03125193738,5.560146343342646,0.6835148584675659,1492618.0081353728,2.5200350415671253
24033.102464512333,0.15350716278386747,0.9846892889336001,1496893.9106084697,1.1148854457169972
26398.150351766628,0.13116517397521146,0.9966851439626064,1498348.2584918346,1.087308048368271
16227.949958364048,4.892175552494401,0.6875375063804567,1466135.683690694,3.2938928220338375
35856.76750457582,0.1459535665620539,0.9785735164993723,1484909.2935735488,1.387929848850281
14677.003739827189,4.399084819102623,0.6993374986643974,1467567.2098375324,2.8706201186777247
12720.607467499414,4.115791285726696,0.7087401677377944,1481780.117550699,2.2823919171004308
18480.006600556982,1.2069539335681476,0.8134629725146119,1491494.0103577508,1.6458632237360495
13644.9595659127,4.199072711516578,0.7060876705367343,1502538.322948003,2.321515268129339
12654.027194012471,2.651730612608691,0.7480094860629761,1494080.7311223764,1.9167194666577165
14009.443526250125,3.6962804051594134,0.7198188927886849,1501336.5946980035,2.0924366259234897
17055.324855699266,6.403370735686711,0.6698444646814005,1462611.1042129556,3.0715073677898013
31056.264184936055,1.2947141434980198,0.8014465652304973,1468009.7392122166,2.0943888333947234
11737.963176943773,5.288840899629922,0.6868534293162283,1477092.7012047202,2.6332363267561956
23192.84203692285,1.8570062139783887,0.7687248601313448,1457018.2751539228,2.538798874511264
16120.162610805988,2.6223142386742144,0.7443320543087891,1494017.420330996,2.11559662266143
21009.48930436119,0.8769317130883578,0.8322557628287738,1468591.1462724598,1.9848603975372212
21423.811345349743,1.23326052370388,0.8037180176054967,1482266.7356784071,2.0453001859203668
27735.64237093505,0.44414210309801316,0.8885681154973859,1481054.081361725,1.7199114326643925
25675.093295161056,0.1479186709865261,0.9858548877215656,1491139.532902764,1.169418359558165
14889.050688140533,1.4183047342077486,0.7990295845213853,1496945.9535402474,1.7322773734470445
16470.282935788495,2.2770170196656405,0.7560961136416885,1493519.9672730218,2.063880561228223
27578.87600793379,1.6242794878734501,0.7833550621603903,1501740.0407088932,1.9325547052700793
20412.73513992991,1.0435251577781925,0.8185752447010135,1483620.5190748423,1.9255777415398498
16504.076465688948,2.332205262915947,0.7532425366005635,1484665.1684874392,2.1484547565145347
12701.160902939218,6.0668059793424325,0.673014489030499,1469374.8960710848,3.113311638842109
19909.337412618068,0.533576858779442,0.8797349584172621,1507976.5174507748,1.4057807283003199
27823.254702025788,0.4931206913064412,0.8770434360253796,1492954.1131809982,1.6958174839050935
33162.23666136678,0.12179138861681793,0.994112517275563,1491503.762888897,1.2899842979540337
19266.425492918752,1.4868878892535091,0.7900220795406321,1485412.3826264094,2.025464123369473
14112.33519243916,3.6122954254857187,0.7159767810403623,1483930.5492842768,2.7145282965080573
14641.643301194854,2.1136015291904515,0.7662331123277919,1500463.7739907796,1.785682323029013
14927.758424369727,4.667894457372044,0.6948589994872397,1495606.5293418306,2.672753092203172
21406.97157193898,1.637214057067319,0.778951243612328,1466043.1937186455,2.3539110007690747
22177.300991184977,0.6908551589726909,0.8533928096534322,1486070.757119026,1.7391057327826034
13710.168961623669,3.2261966920244647,0.7281737890596466,1456666.8895410115,2.4776403378816956
11992.695317790074,7.197755880544504,0.6596352897315468,1485493.7115207915,3.0341220366967483
15611.761849301942,3.2879362133199757,0.7253959656235155,1490457.5196740832,2.2642872958615574
23660.163602700217,0.6002709780466954,0.866411174179833,1501595.0501148915,1.501236782801087
29202.317904365715,0.5513555830631628,0.8725307401451013,1493899.1353499,1.6365533016783753
15609.0937580378,2.350764478753656,0.7537563047022039,1498554.1658536831,2.110045848039877
11223.36857366561,5.9523495017034875,0.6776386337167472,1494722.937309791,2.4444914595394693
20209.03912662874,1.4338820726957575,0.7912565300665099,1481260.3767010975,2.189803586073543
20313.279940917273,0.8614208875499412,0.8359335991507917,1496925.3494649546,1.719066942305214
11347.121173664376,3.2804135705126805,0.7301639664688243,1495994.9803706566,2.017041157627498
13183.888985450109,4.50562000804443,0.700647705964208,1504826.5083598893,2.2877687408225493
23432.528092692137,0.13814686790151415,0.9972790477071861,1502414.1460589808,0.9925856158247701
15440.836038796768,3.092597516275304,0.7332613140943623,1487688.9172641865,2.211147896200048
21468.961547429994,2.250629752307168,0.7539083852627434,1481386.4987164666,2.4717496149559803
20835.369594160606,5.480622449087674,0.6833669409400821,1492015.126691246,2.5778310205901533
13902.071904139224,4.369159926659679,0.7008137329172112,1482225.536418612,2.6211412757715298
16269.721965705508,2.362057018183029,0.7526680961916604,1468912.3116999385,2.2901425137388727
15228.949035832204,1.761600070758516,0.7801304893571742,1500409.7902523251,1.7789662432337927
19945.9976175982,1.6917865168250192,0.7788828141689602,1498793.2296782213,1.9709486016519882
15276.423468408013,4.5799119190126785,0.6958120023393031,1472800.8808055858,2.794479407427539
24992.613331594486,0.841656546915349,0.8368734346003721,1491350.4005997025,1.7508423734078367
19750.02434058199,3.9451770784257687,0.7098118700677832,1499922.8400209157,2.2497721238562622
14318.939540821453,2.5153420077194872,0.7488060840441318,1487659.0823729804,2.1627450243901505
18314.48162647961,1.457566605573902,0.7932033440457783,1508096.0897873964,1.8008039758294652
20331.257826256428,1.0081937100351512,0.8223538451125691,1504162.9276711096,1.7609949654179364
23845.24803062896,3.2086180183365203,0.7273760376713158,1489998.4561353622,2.2980100467505395
16022.980576516999,1.0939806782457835,0.8203843972686514,1485905.8112511414,1.7168889146996502
32005.71813735919,0.1194541203709078,0.9963510617679224,1480443.6678812637,1.2892237894017433
9362.617755039384,6.452999114511676,0.6733226017618351,1495085.85985978,2.4037968906869294
36943.800492322895,0.12146663126251335,0.9925010260733069,1474887.723723181,1.4038717511823762
11998.136553447113,6.6213125472690795,0.6675301044730688,1481704.7623785064,2.8035527919122645
46249.777478913595,0.10437311464682053,0.9999999999999996,1487293.5442560378,1.5406361651052696
15900.819487037084,3.076576421809632,0.7304100428372489,1501377.3709713235,2.209788289248492
21617.36324963741,0.9549777642097286,0.8241636535237344,1466677.081878703,2.106389880527015
30407.527957696013,0.11223349781376284,0.9999999999969315,1465482.156506455,1.4744357656090101
13642.920264129134,2.55810074007932,0.7488322917226697,1499389.5446877521,1.9762996615234592
13989.99909902957,3.9104787507963232,0.711237168551522,1491954.5517249198,2.520377284018656
29825.187798495925,0.8563801780898881,0.8306225021323006,1451453.9894236303,2.2063241232329305
8663.34929023537,9.723429713106423,0.639457075840628,1473098.0474297702,2.776949554526695
13042.055610907377,4.8068852193719644,0.6947978899132191,1494354.9456649323,2.3484693570749964
10404.850098881481,5.245819419623656,0.690651961180975,1480378.0578101173,2.3367248124472697
18779.696608937742,1.8551514898018007,0.7705476956377022,1482830.8234089164,2.325789761768888
14700.014211756623,4.779367060963712,0.6929047823879215,1486389.9722549464,2.643080212285905
17244.330197965188,4.20305491373552,0.7012110951570864,1488646.8363666458,2.72158929781224
17562.563478125347,5.726778682044922,0.6826870393776961,1495548.2388453202,2.4022365442530234
13261.372840426582,4.089955248867259,0.7076501189556704,1487188.8969905484,2.4662245516466714
29697.290139151515,1.1800367769893405,0.8083360266008663,1499610.282568,1.8701024765240635
18040.521312189132,0.8199288990302847,0.8461854674199178,1502571.5180969907,1.4451483440189141
21584.3459588974,1.2362804955655378,0.808884607297627,1489369.6156781127,1.7386550399932468
15587.067814857557,1.333868450822696,0.8046807722387367,1504496.3536847646,1.6251895443524278
15389.49603895296,6.202948005937709,0.6738358639723715,1498007.1060581494,2.5940677865681514
29450.364232354434,1.4965700867413372,0.7867776082939703,1477070.970757966,2.288532878451522
19893.393811807084,1.242092620504881,0.8087768946506589,1492967.168261508,1.7820964305842375
8228.618014730182,9.999999998961142,0.6361467911785067,1493861.8601590188,2.7187974451658166
9621.895131450627,9.999999999214475,0.6341836188143581,1484265.6239842821,2.941137736799173
25485.064043580976,0.13349968518167424,0.9977145673341796,1506923.5065806264,1.0151673727813297
24593.122105493556,0.9011995227371696,0.8304187435074458,1496306.7822819536,1.852409129962371
16758.197460728352,0.8380216368401636,0.843194876445101,1480341.8470733499,1.603865705883018
29345.0627154102,1.5953106672909871,0.7835545837752946,1505153.7033959778,1.8892798923240641
15114.949904370138,4.574886646787366,0.6968242698809947,1472731.601748834,2.634421657289473
10694.186513933624,2.8246283560030823,0.7437303404105521,1494331.1240675624,1.9640488503732652
16673.719884890063,1.3281655966719494,0.8041872800558075,1505077.1740484738,1.6064752595807212
40305.86114345398,0.20520734151455497,0.9543731744721947,1499699.184389873,1.3274813051946943
29494.850618764693,1.274436206360235,0.806009587345366,1493762.321428742,1.7341603049157774
11029.36537971079,6.054598434631331,0.6771924291716916,1494809.2875826445,2.496351421097817
12226.894705295703,2.9522181230111917,0.7394051095381059,1502866.929096113,1.9263151185772014
14282.861028127245,6.4171158741882595,0.6674746406024604,1480940.081693314,3.088001404854266
21070.099860103124,0.6059941284232662,0.8652418299977873,1478657.2673342058,1.7182460567227529
23881.5433339531,0.1306951049809218,0.9999999999952569,1480859.6054142246,1.0711581691208045
15004.613651969936,3.739846317407461,0.7137689862331761,1473767.2240013238,2.599499152558152
23222.192471251477,3.217111188009194,0.7273282235747947,1486231.2124333284,2.318156970608775
22359.73694061004,2.587617108882464,0.7424507538825322,1480649.098258485,2.4916629182202152
30615.53929947508,0.1334609788571565,0.9999999998716573,1511257.2227536251,0.9812184429572186
15248.348612254578,3.5088981850079426,0.7195105600120336,1497653.755158389,2.294421670386568
14714.430583663829,2.6470915830628905,0.7444620714281975,1490798.8691748118,2.12577093721647
14787.950195754092,2.1902330161408483,0.7594449702403178,1488388.2253727315,2.143354177938527
18312.191319653775,3.881839023054471,0.7099810545253181,1452675.5716075683,2.9543454453627724
17067.37981012197,1.577566226638714,0.7869010592697705,1483393.016804425,2.000347374535417
29953.834621034035,1.1243615382095968,0.8117227083687626,1494730.4652701018,1.9628029181055187
11784.567981158023,5.665180616056832,0.680765249291746,1492615.1177000585,2.7243203135779837
10390.605374292336,5.756959456030955,0.6813262028073939,1490930.3888662606,2.4629243426536407
20987.902825732075,1.1976530339184064,0.8106947836564655,1492337.1570734612,1.7962394337311562
17614.77110208902,2.9803424245885455,0.7299615961792663,1483294.3566937763,2.6179272792985953
15792.89212443903,2.6934084613425786,0.7414281941029972,1495060.4044937948,2.2584251174732968
9230.36159603807,7.201708489094455,0.6636055445736747,1483680.0192203491,2.6119616104217664
25605.451758997897,1.7016052256756191,0.7750944688165331,1468433.233729402,2.4377098971646722
20845.366650273983,1.456887123684775,0.794740459702044,1508299.4150619549,1.7455252540865163
