C,r,p,K,a
0.185730271583298,3.546198927464947,0.719643620173632,15.058654126324365,2.0219968708122074
0.16160574892607504,4.3780191210580615,0.7026511508445243,15.058959046775637,2.101969367314616
0.16144362574290555,4.844574416591989,0.6936809561362317,14.989443000093784,2.2161491355018352
0.1561573613594021,5.557163382455485,0.6823092371009467,14.945442799073788,2.319254273048961
0.19508519178712916,3.277406628121969,0.7255111045957627,15.041872215957348,2.023358920346655
0.20059632499068583,4.437095261143387,0.700823184059049,15.042396733485889,2.1486839778079188
0.17269852409107272,4.08259565228396,0.707635368507248,15.029927867777785,2.115504203748373
0.14223231731553904,6.587221063443809,0.6687688557803376,14.958749710251526,2.3868967888150077
0.15607232671531038,5.158310269561662,0.6887879399147128,15.020735405155857,2.2114143957675263
0.16410160821102865,3.9064687401463543,0.712327596455182,15.055762255772125,2.026876699752457
0.20246740160887944,3.3886328179507146,0.7228723600722357,15.038748627296354,2.04247646693962
0.16709322909772412,4.446571742235006,0.7006484436122349,15.013911088068388,2.1712281787744274
0.16605582183376238,4.677860572745812,0.6963424104117577,14.988122653283376,2.218130258894201
0.15719961786089698,5.307151572609501,0.6863288935514007,14.97740361259004,2.2550842456316618
0.16692168859142,5.924161612286819,0.67780738449625,15.015424177375099,2.268743477119135
0.2150480359678237,4.27214721835539,0.7037979260049062,15.02907939522602,2.1579851419007836
0.1951539858220847,4.264516795536487,0.703608206988665,14.97688428085661,2.1880587444836705
0.1602199825310178,5.129871804026033,0.6889864370394211,15.067280717992752,2.2146085909524436
0.15709885485949004,4.753750780174786,0.6959556946719114,15.05222878899148,2.138985527646176
0.1613453672608979,4.903133418720915,0.692845976731736,15.022116934152582,2.197215519336407
0.1924350182048517,3.156074795681601,0.729348360801977,15.074955008945897,1.949452372902854
0.18196634564399905,4.5394310868817405,0.6986405187306256,15.020245492996509,2.1718269658463214
0.14906353882603499,5.930857876958639,0.6772987208048283,14.973615668972121,2.3203417537148847
0.16328989519398204,5.459195697015959,0.6841789999940201,14.996868045019438,2.252584623518438
0.1551246242916864,5.46755468890421,0.6840381398402139,15.01453922493941,2.2431409530980124
0.1820701968240153,3.1467196686896455,0.7294275036994063,15.045405288758532,1.9702665727619784
0.18097763873713005,3.2521462986946768,0.726450859266856,15.02030356726699,2.0180099735134047
0.16022146671944118,4.7164475794597935,0.6961856426096096,15.008273773007044,2.178263954169175
0.1594165677901204,4.752143363157089,0.6955952672675831,14.990421474872237,2.193895990005889
0.17322906612910405,4.046003403971155,0.7083438887921852,15.038769270571885,2.1173175718294392
0.16776427657902107,4.103098758895263,0.7076953585080085,15.033492775883126,2.0972187666214865
0.16573494315509518,4.0794160405857705,0.7082894199657204,15.026453455024706,2.0946295245681372
0.1843908560163738,4.231940483737836,0.7043490938882578,15.029446847696132,2.152385678810302
0.1651839576248088,3.810773636600126,0.7145362773629987,15.095111390447144,1.9911127937277624
0.19135459738969787,4.140275229437132,0.7068124200394618,15.06448628321698,2.084216746001639
0.17764415536981173,3.7588570449435093,0.7140620748489465,15.000626669752972,2.128447480661055
