C,r,p,K,a
13991.061913959118,3.332783484486318,0.72642552343462,1503686.8587051532,2.058916361224112
22320.519876121354,2.070029763867517,0.7636564344099697,1509720.0481354925,1.908909362950848
14716.00732606711,3.3966229814666575,0.722322342142988,1492988.0979492373,2.3553655657427637
27149.156608269142,0.8564443993865827,0.8334167399823629,1487965.7099597785,1.8787633949040659
18756.80039008594,6.993347474251609,0.6651784768225664,1482989.2224352371,2.582225565208358
31745.821067777884,1.2660649792341274,0.8044558473909446,1490795.6379565822,1.9054263715897106
23307.714201191906,1.2826308791591339,0.8030888118785608,1499371.0883392973,1.8096644713831755
13277.11057040386,3.044452375234621,0.7328607132353678,1487260.709620727,2.354512265180617
26641.575757029197,1.1784942606617153,0.8053515914613695,1474155.5512095322,2.26836898001139
19217.102754859337,3.0959654724054433,0.7293750441984204,1479921.2700658448,2.424200427224436
20188.521278756867,0.8678440115289789,0.8360948852692153,1499869.865975357,1.6917760766356758
14790.20456067896,3.4744000821343666,0.7214101930746788,1499395.9129526482,2.183407306713392
20372.871730061346,1.3888087093247432,0.7950918117253157,1480472.2703957236,1.9869807979686147
25487.678240154528,0.4005726495024521,0.8967330016453061,1482942.3132129896,1.652037031720884
16199.714550555746,3.4956447503661523,0.7191388489703464,1492653.8068842033,2.373201040107109
29414.626069825958,1.5735348021520277,0.7830800057173497,1491678.605812437,2.1288349984431956
23393.10960399375,0.5569648830681798,0.8692895590979761,1486912.1011152256,1.7470209682081468
11540.934167076939,4.287644655766922,0.706485669436593,1489974.2207083763,2.262022808532579
15594.913005300978,6.202236722097742,0.6734865702074593,1500834.7759572985,2.525415201524212
19429.031478705765,0.6574333964210596,0.8600082101231371,1490305.2261668502,1.6290525090441212
17878.51312088461,2.395451736341999,0.7497048634600247,1476284.2475821353,2.3509580193320616
18646.15483249438,1.0441173888767619,0.8216386054370208,1488413.0428873666,1.7554577065302368
9447.955278620057,9.845503990470279,0.6354565510223941,1469011.4027204656,3.2309670472053673
11373.040931644116,3.9994032982980525,0.7122275641012094,1485441.618052124,2.2497411153449307
31803.244885749187,0.2533107587583131,0.9339149702224014,1472051.4127953055,1.5581782103467272
24066.790186966722,1.228652036043629,0.8128842093545676,1513522.472359018,1.4976000537154064
14267.36719897073,9.281329365629885,0.6397255487330715,1457288.1552489002,3.3363683379076963
26791.294754837658,1.4042888378609584,0.794032133913604,1498993.6476506079,2.0350574820680487
12068.448767141284,7.769979153550348,0.652297469109885,1474157.6269447478,3.2441148100812986
38831.89003098655,1.601069771685933,0.7836086309393725,1486266.640869277,2.072145165870612
48939.786237690314,1.1508482718540638,0.8082968105948275,1469410.6538517182,2.1275250577262144
38714.26462476086,0.5211328085736747,0.873634287860179,1493430.238096595,1.7784434388053378
9029.371133241531,9.270306109035188,0.640242891796962,1467515.496461782,3.3689061832599663
20868.823067829548,2.129096384514445,0.7621668169452815,1503561.1857149436,1.948868943291713
16384.29575099071,3.1610466374921717,0.7267783750676372,1482342.502330067,2.5975980988490246
12472.502728751148,4.774367469789141,0.6971549964340237,1495674.4682765524,2.2219817014189913
18170.509952570075,2.6136993944313494,0.7452608450097554,1495530.286885255,2.143561337368811
23290.439217817082,2.9001256278188414,0.7371522046601847,1498304.0512224524,2.092914042317906
8244.988154659544,9.636970309029229,0.6390511568617528,1483123.6843461217,2.9393456036441568
25907.67155013242,0.4759065669237303,0.880868316577467,1476472.8805742536,1.839457223174409
18441.086163261712,1.946082882761809,0.7705023592986976,1484222.6074709564,2.1037819745926565
13026.807104403624,3.479568733127481,0.7236507868845421,1503142.068937261,2.0695644291451543
23104.70057110062,1.006111919201944,0.8201176450462359,1486341.7254382581,1.931977492489372
20114.355348451827,2.4874098752844707,0.7484959776454418,1484468.4884302039,2.153311041660644
11443.175983280642,4.831138762572968,0.6955328575819513,1465786.529731045,2.539350887225688
18085.15115682951,2.59947238231414,0.742582494532999,1475307.6485410081,2.4900317794433184
17240.716104557163,2.775118759034723,0.7378981047240268,1485086.872203054,2.3217906036208613
21154.15697424138,2.711922848490189,0.7396209971756521,1495103.9761976325,2.2743908108604196
18686.09701482558,2.3032077023511515,0.757246543058647,1505039.684750104,1.9234476900031445
11480.351245279211,5.8892776642027185,0.6771093316482265,1459164.1666227719,3.158300271738895
11407.01798314099,4.524094142281048,0.7006509080998677,1484890.9613118297,2.4736357214073004
11807.228224925499,3.9656231830779918,0.7125450726062629,1486756.8673178412,2.310884087024662
33698.47438502276,0.12817669964241735,0.9956334378582434,1504422.8649750953,1.1009510174313488
28591.409533665992,0.7920792457884925,0.8335034458114585,1489037.2982725757,2.258006668924104
12747.617785080873,8.039055929365619,0.6543097660701982,1491506.3678640851,2.576039149062639
22417.431057563448,0.9367405490399693,0.831531909976183,1496480.2135090362,1.6209642537466473
31740.906853369255,0.8073982259248538,0.8386875844840986,1484466.847892452,1.8538514930047552
20278.19131142385,3.140617736825401,0.7271856150788365,1492561.8564604917,2.4199470222249353
27472.61080307567,0.5462319110534583,0.8716753205261711,1473104.0110724464,1.750428095703286
28468.726749043955,0.12710068901334687,0.9968426759929999,1503439.1774010635,1.1063165230630032
11377.316029967084,5.88188018919879,0.6788901955131134,1472848.0226879115,2.681911235909522
8889.072101122047,8.239254539423518,0.6521660901686483,1504869.1914713965,2.562126757874317
16678.261285592143,3.840122936196086,0.7094195420160826,1470127.0009350916,2.899569281477564
11193.286903858723,8.07289265730102,0.6512143874725542,1484338.562485532,2.9672261000971276
22350.78735522999,2.831073059648274,0.7383344911422044,1452874.6498828223,2.4827236350613426
12674.987400889886,6.543590860171253,0.6681109031175982,1482758.8427306353,2.8275871446541023
24001.388166420373,1.2513953206366,0.7994518102349578,1493971.182611505,2.2010152762671966
28325.96783526446,0.3177708480697451,0.9189933696713202,1483597.6823309504,1.4571597189126109
16415.626270045726,7.131780001397521,0.6604907517044927,1488116.7694248038,2.992776769659701
13107.454701780855,5.40592676797442,0.6837262664159806,1477193.2491252841,2.7896571129595693
36274.11343254279,0.26061959076920477,0.9323551293995558,1498904.734655192,1.434635163787569
14201.266273428573,2.627474808122633,0.7460842022056569,1495611.2635749336,2.019013168056939
13635.828142672433,5.449207822153025,0.6824030410047055,1492753.1550106837,2.8592786648791053
11311.072147960158,5.4702048850533345,0.6851583749238066,1501910.6059948578,2.3377477197506433
26620.830927584517,0.12965917382738268,0.99679765453454,1495139.1173141033,1.1121612223172928
20693.77360485006,1.3276081572219802,0.7977224510557996,1484863.4495651226,2.0787758920675974
17952.231106550567,0.6851766692941261,0.8599505146651127,1498132.72709565,1.466642905999046
26322.140413917794,0.9125691641296241,0.824994578457624,1488962.9457028888,2.0226086582295246
18551.61253605808,0.9001368114500007,0.8397514810349944,1493533.209317101,1.4892113842730912
15102.065125458472,4.441883248464105,0.7026905825579938,1494213.0245981598,2.3467823691791088
23006.05136210771,0.13945597798205836,0.999999999947084,1495687.3998296058,0.9702437820811154
26356.31341235203,0.9789151712584648,0.8188548665494708,1497874.3800797637,2.0439657261108124
30492.859172649212,0.6442684689866305,0.8602086326089282,1502120.7779341668,1.6014038205200642
10241.574981966576,7.496645836699316,0.6589477016881016,1488541.5566404453,2.7487365344758676
26639.564630078847,0.12870633313001525,0.9972559631834795,1489352.8924462686,1.1392950014072936
23512.831755134746,1.7951218241505766,0.7771726289075883,1494652.5055820153,1.9299142224449146
29034.9004093497,0.12620620336641988,0.9976594616823046,1484424.8843475494,1.1373882055141045
12532.163426419564,7.2119263482244005,0.6586275136747874,1477227.4629641902,3.1781017862775087
16413.84379327597,6.921265188127881,0.6630791902024589,1477450.8807351745,3.0582614667678563
10566.892439537864,8.434543788527291,0.6487109557917153,1497658.2762010535,2.7051549957172725
31881.81751088316,0.9340816938758862,0.8250243847120664,1484621.513353254,2.0160623032568727
15571.034147164853,1.8188634348016475,0.7754616411059918,1492513.1319132312,1.9715869676936204
36195.86639350208,1.6037549779744096,0.7796519620839011,1494900.9106050695,2.201388465336859
23390.965692577553,4.368811510347684,0.7003638803788353,1480737.6971609297,2.6409714696831683
12716.329756752773,6.521775326191239,0.668630692771511,1480950.4465731566,2.8088496679092163
21578.246337045923,2.524431209052368,0.7455246800293143,1501050.3909453668,2.2061298463757897
17427.743133610515,1.8023807827261022,0.7757055736745986,1497000.9621585584,1.9069336826183645
14905.178055775948,1.8322505714428108,0.7772436158501633,1493628.1674275813,1.8384203500874807
18800.152944897174,2.0347813824362473,0.7634996004561759,1512401.4299175222,1.991072337219988
27798.4244616296,1.847962387971392,0.7658522780857945,1473612.90394976,2.745167803235812
29649.96257138774,0.12652224084743854,0.9950195771927866,1490581.2284882218,1.2047036327648393
20945.110513548374,1.6033591737690316,0.7875254407373898,1495737.8198785547,1.7436811153773697
14633.231791787306,6.0559395178183255,0.6759242378798682,1495536.9643371773,2.6948004327155295
14752.692624944677,2.659592661966302,0.7433001724044849,1486472.5629206623,2.3036016092959315
14168.27122347199,2.3363051900121605,0.7556412876880285,1488257.0911558464,2.0900436513033553
9215.234028575684,8.489585589031677,0.6500867407168743,1499170.4465117326,2.553483117853865
21442.996039920792,1.0894895810218328,0.8156345696614888,1496524.3117903292,1.7850007955922436
42018.89993202192,0.380517586192509,0.9058267764158786,1489883.2087302385,1.3947819544670041
12507.33175251966,3.598812356562584,0.720927812870935,1494140.051536015,2.153598882717648
13610.956277026551,5.0855437892501465,0.6890564099078165,1477740.2499082186,2.583158889866607
31336.543865958967,0.4892998849894944,0.8817306793378769,1501033.5554475642,1.5937430099443115
26773.534793381474,1.1384632726694888,0.8109325901942069,1502621.3264625163,1.8243309735040276
29776.023935215675,0.12530842023083763,0.9961154828056578,1479076.3057555726,1.2177226942948864
37941.49100640059,0.30226899317105005,0.9168777900858253,1498188.1534222204,1.5885827585593673
15389.704437990591,2.324272818726397,0.754315686391982,1484658.8124263946,2.2232935009636194
8728.708134673085,5.461022038442259,0.6897353345722036,1499629.7193910943,2.1348084717451696
17842.93508386544,1.8303048003985036,0.7725666772344068,1496644.3493972183,2.0869597363180485
16053.14348049167,2.748439496105454,0.7399698034990252,1491169.2396822537,2.257565409080664
22159.80947525885,2.3216773322585995,0.7576991117442422,1496417.9751376875,1.8809447270159738
14132.67516381197,1.399354377974745,0.8009125236612935,1496435.8189490237,1.6965532922351907
14300.219677245845,7.123015310461436,0.6633371780773127,1475720.7332530376,2.7551253568836103
20575.25908530164,0.8052568124824979,0.8419045165388301,1499915.9734477955,1.6877460010073084
7089.254617584169,9.999999874893843,0.6385967682667042,1508487.900509466,2.438632218235711
16853.49527280173,1.4260532015611365,0.795463610038228,1487642.9777018987,1.9385673181720653
14954.87337108516,2.991887565538727,0.7331142113238656,1484496.0496712932,2.3250778522729503
52593.09693141891,1.4332841022588327,0.7955585551147808,1505908.936162848,1.7476702532804909
13649.412301192626,3.477716965450219,0.7221507723008324,1485909.7279399147,2.2701666665901823
24071.96096041836,1.391326519114174,0.7946293400591385,1492639.2524175814,2.0128648314489963
19059.10818394924,1.444870654848136,0.7937006223943769,1490899.4187651963,1.870185628983003
25994.868652996294,0.4903441119610555,0.8851135105631388,1502187.1070803201,1.4238076520877543
16641.285842024437,5.930441073092536,0.6766861445664661,1493450.0664833768,2.550210795813583
10871.115742062095,6.539501917654555,0.6699769315194043,1478689.7449052117,2.76695214660705
14283.524358287292,6.259614147569817,0.6729594007915181,1480142.8238110724,2.7541831333742968
13819.202270777103,7.480649833503561,0.6597359499608738,1489141.8760846867,2.5786982479007317
11444.900011544732,5.484501096504769,0.6849665778996732,1474608.695431769,2.6333336510959517
14078.70241421194,4.4423036701800855,0.7003903895199575,1482801.8407490435,2.5758410543301378
20780.774688760514,1.2819103320503185,0.8025332956621016,1506670.9655814627,1.8002313682529159
19590.64380613982,0.7098894238041659,0.8594591560537569,1497567.9105321295,1.4053755665065917
31288.11124087765,0.12126219033873407,0.9960929128795606,1482204.6361910645,1.2718019928893067
19814.470009209777,2.159777877587526,0.7601733299651136,1494645.440628483,2.1486604910697293
10077.346282064656,6.55567252642409,0.6713339296044332,1499890.895626213,2.4299155455041674
21666.151959660925,1.6087774734768767,0.7792268966184689,1474539.2300528602,2.324476795276331
27475.828836464483,0.9083109333011359,0.8322388128282123,1486226.0854506637,1.757384024403691
16983.3318446592,4.461266729004982,0.7007172461332818,1498866.2976882833,2.364247540259258
23734.739853279196,0.13882124812444438,0.995506324415513,1498619.7671402672,1.0439109330347862
14504.905621528591,1.4385347480088542,0.798974835544844,1505199.2080205746,1.6726627380164867
24898.13603640156,0.13575646092785432,0.9957720068544885,1487363.521368351,1.0842549702429798
17820.343906599348,2.838921198472684,0.7347291601851131,1502258.0783663844,2.316975336855457
21692.99608565351,0.7519594938955291,0.8437435481806755,1472495.31723525,1.9759840617744797
16722.48409955211,1.0060514948614978,0.8295901450703663,1513996.1290816197,1.4270676278267656
17843.523715147527,3.0421521459018073,0.72769098569209,1470557.9676404751,2.8213119988741084
16742.94386986825,2.7997369961397105,0.7373740697402807,1479236.5899547604,2.37027045768525
16337.135875557531,4.747390332216954,0.6967236239209496,1499062.4091995475,2.3129204923038493
13030.94710178625,3.837803408832044,0.7144302912641871,1493965.6496841924,2.252046640441457
36695.77682751361,0.5537626153313326,0.8716607013195775,1505647.951076481,1.5546166767196743
13407.618189796005,5.178404759944537,0.6874275797584555,1494589.6466105413,2.6510010962705812
16020.810011824584,9.200291342283785,0.6395367103673418,1481365.2614055616,3.071776623312571
20104.595914072048,0.5377883263486433,0.8783118727100259,1500300.25155389,1.4455344120098386
15656.477697590186,1.9344521039751026,0.7717774971650968,1499761.7520820687,1.9047283920952554
13551.370813455473,4.21062112503197,0.705461675615732,1479882.3320706496,2.4783357346643053
11079.451992208942,5.817590497650318,0.6807308761274468,1502419.249706441,2.292286033414944
14532.091408855455,1.9591347835803643,0.7716529122512062,1485583.4033267829,1.9109120524204724
