7447424.60815430,5477279.43414307,635.60986328,42.000000
7447425.07385254,5477279.02166748,635.58239746,14.000000
7447424.64819336,5477279.39791870,635.60516357,30.000000
7447425.16406250,5477278.94354248,635.58477783,13.000000
7447424.68823242,5477279.36270142,635.60461426,8.000000
7447425.29565430,5477278.82577515,635.57342529,11.000000
7447424.73583984,5477279.31994629,635.60034180,7.000000
7447425.45312500,5477278.68545532,635.56280518,15.000000
7447424.78479004,5477279.27700806,635.59985352,18.000000
7447425.65112305,5477278.50936890,635.55023193,10.000000
7447424.83740234,5477279.23144531,635.60125732,9.000000
7447425.89782715,5477278.29107666,635.53881836,11.000000
7447424.91125488,5477279.16394043,635.59039307,15.000000
7447426.24682617,5477277.98117065,635.51855469,11.000000
7447424.97998047,5477279.10403442,635.59118652,23.000000
7447426.73278809,5477277.55093384,635.49523926,10.000000
7447424.60717773,5477279.43301392,635.61016846,46.000000
7447425.07226563,5477279.01980591,635.58288574,15.000000
7447424.65112305,5477279.39187622,635.60052490,29.000000
7447425.17004395,5477278.93359375,635.58068848,13.000000
7447424.68408203,5477279.36514282,635.60845947,9.000000
7447425.29895020,5477278.81823730,635.57122803,12.000000
7447424.73474121,5477279.31860352,635.60070801,7.000000
7447425.46044922,5477278.67361450,635.55895996,17.000000
7447424.78027344,5477279.27938843,635.60345459,16.000000
7447425.64465332,5477278.51065063,635.55273438,10.000000
7447424.84753418,5477279.21713257,635.59149170,9.000000
7447425.89929199,5477278.28387451,635.53814697,11.000000
7447424.90979004,5477279.16232300,635.59088135,17.000000
7447426.24353027,5477277.97747803,635.51953125,11.000000
7447424.97241211,5477279.10885620,635.59613037,20.000000
7447426.73596191,5477277.53973389,635.49450684,10.000000
7447424.59667969,5477279.44387817,635.62335205,49.000000
7447425.07080078,5477279.01812744,635.58331299,14.000000
7447424.65222168,5477279.38836670,635.59838867,27.000000
7447425.17492676,5477278.92510986,635.57733154,18.000000
7447424.68933105,5477279.35662842,635.60168457,9.000000
7447425.29064941,5477278.82290649,635.57531738,13.000000
7447424.73583984,5477279.31491089,635.59875488,7.000000
7447425.46643066,5477278.66329956,635.55572510,17.000000
7447424.78356934,5477279.27304077,635.59948730,14.000000
7447425.64379883,5477278.50680542,635.55285645,11.000000
7447424.83483887,5477279.22860718,635.60198975,9.000000
7447425.89538574,5477278.28234863,635.53942871,10.000000
7447424.91564941,5477279.15307617,635.58551025,15.000000
7447426.24340820,5477277.97140503,635.51959229,10.000000
7447424.97473145,5477279.10339355,635.59387207,19.000000
7447426.73242188,5477277.53567505,635.49566650,10.000000
7447424.59960938,5477279.43801880,635.61853027,47.000000
7447425.06164551,5477279.02420044,635.58880615,15.000000
7447424.65112305,5477279.38714600,635.59869385,27.000000
7447425.17443848,5477278.92175293,635.57708740,18.000000
7447424.68713379,5477279.35659790,635.60321045,10.000000
7447425.29138184,5477278.81802368,635.57446289,13.000000
7447424.73034668,5477279.31857300,635.60363770,7.000000
7447425.46289063,5477278.66217041,635.55700684,15.000000
7447424.78906250,5477279.26400757,635.59350586,13.000000
7447425.64685059,5477278.49862671,635.55126953,11.000000
7447424.84045410,5477279.21939087,635.59631348,9.000000
7447425.88989258,5477278.28189087,635.54132080,10.000000
7447424.91186523,5477279.15405273,635.58789063,16.000000
7447426.25708008,5477277.95144653,635.51525879,10.000000
7447424.97680664,5477279.09774780,635.59167480,18.000000
7447426.73278809,5477277.52716064,635.49572754,9.000000
7447424.60241699,5477279.43212891,635.61364746,45.000000
7447425.06250000,5477279.01971436,635.58764648,14.000000
7447424.64807129,5477279.38836670,635.60150146,31.000000
7447425.17004395,5477278.92239380,635.57922363,18.000000
7447424.69018555,5477279.35037231,635.59881592,11.000000
7447425.29199219,5477278.81311035,635.57366943,13.000000
7447424.72485352,5477279.32229614,635.60852051,7.000000
7447425.45947266,5477278.66101074,635.55834961,17.000000
7447424.78222656,5477279.26895142,635.59924316,15.000000
7447425.65246582,5477278.48773193,635.54858398,12.000000
7447424.83459473,5477279.22305298,635.60076904,9.000000
7447425.88427734,5477278.28146362,635.54321289,10.000000
7447424.91052246,5477279.15243530,635.58831787,14.000000
7447426.25231934,5477277.94906616,635.51672363,9.000000
7447424.98266602,5477279.08813477,635.58679199,18.000000
7447426.73596191,5477277.51586914,635.49511719,9.000000
7447424.60522461,5477279.42620850,635.60882568,46.000000
7447425.06091309,5477279.01785278,635.58819580,13.000000
7447424.64501953,5477279.38961792,635.60430908,31.000000
7447425.16833496,5477278.92037964,635.57977295,19.000000
7447424.68908691,5477279.34912109,635.59918213,11.000000
7447425.29785156,5477278.80285645,635.57006836,12.000000
7447424.73010254,5477279.31341553,635.60211182,6.000000
7447425.45056152,5477278.66531372,635.56225586,15.000000
7447424.78210449,5477279.26626587,635.59851074,13.000000
7447425.64868164,5477278.48632813,635.54992676,13.000000
7447424.83776855,5477279.21640015,635.59716797,9.000000
7447425.89672852,5477278.26336670,635.53851318,10.000000
7447424.90319824,5477279.15734863,635.59350586,14.000000
7447426.24060059,5477277.95352173,635.52044678,9.000000
7447424.98107910,5477279.08639526,635.58728027,16.000000
7447426.73339844,5477277.51004028,635.49597168,9.000000
7447424.60046387,5477279.42987061,635.61425781,45.000000
7447425.06054688,5477279.01467896,635.58789063,15.000000
7447424.63806152,5477279.39575195,635.61199951,30.000000
7447425.16516113,5477278.91970825,635.58111572,18.000000
7447424.67968750,5477279.35778809,635.60900879,12.000000
7447425.29333496,5477278.80331421,635.57208252,14.000000
7447424.73754883,5477279.30200195,635.59350586,6.000000
7447425.46032715,5477278.65063477,635.55718994,16.000000
7447424.77636719,5477279.26998901,635.60321045,11.000000
7447425.64355469,5477278.48623657,635.55187988,14.000000
7447424.84106445,5477279.20971680,635.59356689,9.000000
7447425.89794922,5477278.25610352,635.53784180,10.000000
7447424.91113281,5477279.14529419,635.58636475,14.000000
7447426.24291992,5477277.94433594,635.51971436,9.000000
7447424.96984863,5477279.09524536,635.59484863,16.000000
7447426.74218750,5477277.49328613,635.49383545,7.000000
7447424.59570313,5477279.43356323,635.61975098,52.000000
7447425.06762695,5477279.00350952,635.58258057,14.000000
7447424.64685059,5477279.38232422,635.60003662,24.000000
7447425.17102051,5477278.90963745,635.57702637,21.000000
7447424.67956543,5477279.35531616,635.60815430,14.000000
7447425.28869629,5477278.80380249,635.57409668,14.000000
7447424.73425293,5477279.30319214,635.59613037,6.000000
7447425.46606445,5477278.64004517,635.55401611,16.000000
7447424.77734375,5477279.26602173,635.60144043,12.000000
7447425.63977051,5477278.48486328,635.55322266,14.000000
7447424.82495117,5477279.22509766,635.60705566,11.000000
7447425.90197754,5477278.24612427,635.53619385,10.000000
7447424.90734863,5477279.14630127,635.58874512,13.000000
7447426.24523926,5477277.93518066,635.51898193,9.000000
7447424.97558594,5477279.08560181,635.59002686,16.000000
7447426.72680664,5477277.49972534,635.49810791,7.000000
7447424.59838867,5477279.42764282,635.61492920,49.000000
7447425.05358887,5477279.01501465,635.59136963,15.000000
7447424.64184570,5477279.38604736,635.60528564,29.000000
7447425.17053223,5477278.90625000,635.57684326,20.000000
7447424.67956543,5477279.35281372,635.60729980,11.000000
7447425.28930664,5477278.79888916,635.57336426,14.000000
7447424.72875977,5477279.30691528,635.60101318,7.000000
7447425.45861816,5477278.64297485,635.55731201,16.000000
7447424.10339355,5477282.30783081,636.76574707,52.000000
7447423.85717773,5477282.28271484,636.25061035,42.000000
7447424.14038086,5477282.34725952,636.85308838,61.000000
7447423.88806152,5477282.31823730,636.32427979,20.000000
7447424.17919922,5477282.36370850,636.93725586,25.000000
7447423.90405273,5477282.50946045,636.41381836,34.000000
7447424.21801758,5477282.32559204,637.00494385,22.000000
7447423.95812988,5477282.33508301,636.47210693,17.000000
7447424.25793457,5477282.32403564,637.08587646,25.000000
7447423.99072266,5477282.38546753,636.55352783,25.000000
7447424.29760742,5477282.30056763,637.15954590,27.000000
7447424.02429199,5477282.45019531,636.64129639,35.000000
7447424.34204102,5477282.33569336,637.26080322,52.000000
7447423.79394531,5477282.25933838,636.10583496,40.000000
7447424.06652832,5477282.40005493,636.70861816,32.000000
7447423.82287598,5477282.30035400,636.17700195,42.000000
7447424.10693359,5477282.31613159,636.76586914,53.000000
7447423.86071777,5477282.28323364,636.24890137,42.000000
7447424.14440918,5477282.32086182,636.84368896,36.000000
7447423.89245605,5477282.31280518,636.32220459,18.000000
7447424.18298340,5477282.36047363,636.93420410,34.000000
7447423.90124512,5477282.57543945,636.41760254,37.000000
7447424.22265625,5477282.35821533,637.01428223,23.000000
7447423.96325684,5477282.31976318,636.46844482,26.000000
7447424.26501465,5477282.39916992,637.11279297,21.000000
7447423.99414063,5477282.39193726,636.55255127,24.000000
7447424.30334473,5477282.33425903,637.17163086,27.000000
7447424.02856445,5477282.44488525,636.63836670,34.000000
7447424.34448242,5477282.31811523,637.25061035,49.000000
7447423.79711914,5477282.25979614,636.10430908,43.000000
7447424.07067871,5477282.38296509,636.70312500,29.000000
7447423.82727051,5477282.29290771,636.17547607,42.000000
7447424.11022949,5477282.31857300,636.76470947,50.000000
7447423.86389160,5477282.28369141,636.24737549,42.000000
7447424.14770508,5477282.33868408,636.84686279,50.000000
7447423.89709473,5477282.30139160,636.31994629,20.000000
7447424.18640137,5477282.35144043,636.92950439,37.000000
7447423.91235352,5477282.50259399,636.40948486,20.000000
7447424.22631836,5477282.36437988,637.01458740,20.000000
7447423.96606445,5477282.32617188,636.46752930,37.000000
7447424.26940918,5477282.41833496,637.11816406,21.000000
7447423.99731445,5477282.39639282,636.55145264,22.000000
7447424.30969238,5477282.37890625,637.18847656,26.000000
7447424.03186035,5477282.44931030,636.63732910,33.000000
7447424.34802246,5477282.31863403,637.24890137,46.000000
7447423.79931641,5477282.26818848,636.10229492,42.000000
7447424.07482910,5477282.37374878,636.69921875,30.000000
7447423.83166504,5477282.28747559,636.17382813,44.000000
7447424.11413574,5477282.31134033,636.76098633,51.000000
7447423.86669922,5477282.29016113,636.24572754,41.000000
7447424.15148926,5477282.34307861,636.84613037,63.000000
7447423.90026855,5477282.30584717,636.31842041,20.000000
7447424.19030762,5477282.35577393,636.92883301,46.000000
7447423.93151855,5477282.34848022,636.39434814,38.000000
7447424.23022461,5477282.36303711,637.01202393,24.000000
7447423.96923828,5477282.33264160,636.46643066,41.000000
7447424.27099609,5477282.36666870,637.09625244,22.000000
7447424.00183105,5477282.38507080,636.54785156,34.000000
7447424.31555176,5477282.40893555,637.19891357,25.000000
7447424.03576660,5477282.44985962,636.63543701,33.000000
7447424.35168457,5477282.31735229,637.24621582,34.000000
7447423.80212402,5477282.27261353,636.10040283,42.000000
7447424.07873535,5477282.37426758,636.69732666,39.000000
7447423.83581543,5477282.28402710,636.17211914,43.000000
7447424.11804199,5477282.30215454,636.75677490,53.000000
7447423.87072754,5477282.28668213,636.24389648,41.000000
7447424.15527344,5477282.34747314,636.84533691,64.000000
7447423.90185547,5477282.32421875,636.31762695,19.000000
7447424.19396973,5477282.33724976,636.92095947,50.000000
7447423.93762207,5477282.32519531,636.39056396,44.000000
7447424.23266602,5477282.31826782,636.99438477,19.000000
7447423.97241211,5477282.33911133,636.46527100,40.000000
7447424.27453613,5477282.35787964,637.09075928,22.000000
7447424.00537109,5477282.38955688,636.54656982,35.000000
7447424.31921387,5477282.40396118,637.19464111,29.000000
7447424.03955078,5477282.45434570,636.63421631,29.000000
7447424.35620117,5477282.32516479,637.24761963,32.000000
7447423.80627441,5477282.26916504,636.09887695,43.000000
7447424.08203125,5477282.39044189,636.69879150,42.000000
7447423.83874512,5477282.28848267,636.17034912,45.000000
7447424.12182617,5477282.30072021,636.75445557,51.000000
7447423.87561035,5477282.27725220,636.24200439,42.000000
7447424.15905762,5477282.34414673,636.84240723,58.000000
7447423.90393066,5477282.33862305,636.31658936,21.000000
7447424.19787598,5477282.34732056,636.92211914,30.000000
7447423.94140625,5477282.32369995,636.38861084,50.000000
7447424.23620605,5477282.30932617,636.98925781,25.000000
7447423.97595215,5477282.34158325,636.46374512,45.000000
7447424.27734375,5477282.33789063,637.08099365,21.000000
7447424.00903320,5477282.39205933,636.54504395,31.000000
7447424.32287598,5477282.40081787,637.19116211,24.000000
7447424.04321289,5477282.45880127,636.63305664,25.000000
7447424.35961914,5477282.32025146,637.24322510,23.000000
7447423.81103516,5477282.26174927,636.09753418,41.000000
7447424.08496094,5477282.41833496,636.70269775,34.000000
7447423.84240723,5477282.28894043,636.16864014,45.000000
7447424.12548828,5477282.30899048,636.75457764,50.000000
7447423.87915039,5477282.27774048,636.24023438,44.000000
7447424.16296387,5477282.35427856,636.84320068,29.000000
7447423.90563965,5477282.35699463,636.31567383,21.000000
7447424.20251465,5477282.39364624,636.93444824,19.000000
7447423.94433594,5477282.33212280,636.38745117,52.000000
7447424.23999023,5477282.30795288,636.98675537,27.000000
7447423.98120117,5477282.32229614,636.45965576,46.000000
7447424.28088379,5477282.33093262,637.07629395,21.000000
7447424.01318359,5477282.38861084,636.54260254,32.000000
7447424.32421875,5477282.36267090,637.17309570,24.000000
7447424.04675293,5477282.46917725,636.63287354,25.000000
7447424.36279297,5477282.31170654,637.23718262,25.000000
7447423.81506348,5477282.25827026,636.09600830,44.000000
7447424.08886719,5477282.41885376,636.70080566,48.000000
7447423.84484863,5477282.29736328,636.16680908,47.000000
7447424.12915039,5477282.31338501,636.75366211,48.000000
7447423.88122559,5477282.29013062,636.23876953,44.000000
7447424.16674805,5477282.34515381,636.83868408,33.000000
7447423.91040039,5477282.34756470,636.31341553,22.000000
7447424.20666504,5477282.40945435,636.93731689,16.000000
7447423.94860840,5477282.32666016,636.38519287,47.000000
7447424.24401855,5477282.31790161,636.98815918,42.000000
7447423.98425293,5477282.33068848,636.45874023,51.000000
7447424.28466797,5477282.33145142,637.07440186,25.000000
7447424.01599121,5477282.40490723,636.54302979,45.000000
7447424.32714844,5477282.34848022,637.16503906,35.000000
7447424.05187988,5477282.44216919,636.62603760,27.000000
7447424.36669922,5477282.31402588,637.23614502,39.000000
7447423.81738281,5477282.26663208,636.09393311,45.000000
7447424.09350586,5477282.39395142,636.69354248,43.000000
7447423.85034180,5477282.28396606,636.16528320,46.000000
7447424.13281250,5477282.31777954,636.75280762,44.000000
7447423.88452148,5477282.29257202,636.23706055,46.000000
7447424.17053223,5477282.35144043,636.83837891,42.000000
7447423.91491699,5477282.34008789,636.31121826,21.000000
7447424.21057129,5477282.40615845,636.93420410,11.000000
7447423.95300293,5477282.31921387,636.38275146,34.000000
7447424.24792480,5477282.31842041,636.98632813,46.000000
7447423.98742676,5477282.33911133,636.45782471,53.000000
7447424.28869629,5477282.33383179,637.07324219,30.000000
7447424.02014160,5477282.39950562,636.54034424,47.000000
7447424.33093262,5477282.34713745,637.16235352,39.000000
7447424.05749512,5477282.40530396,636.61749268,40.000000
7447424.37194824,5477282.32907104,637.24084473,48.000000
7447423.82055664,5477282.26904297,636.09216309,46.000000
7447424.09716797,5477282.39837646,636.69250488,46.000000
7447423.85412598,5477282.28244019,636.16357422,49.000000
7447424.13659668,5477282.30853271,636.74865723,34.000000
7447423.88830566,5477282.29104614,636.23529053,44.000000
7447424.17443848,5477282.35580444,636.83758545,35.000000
7447423.91979980,5477282.32864380,636.30883789,22.000000
7447424.21350098,5477282.35888672,636.91754150,9.000000
7447423.95642090,5477282.32168579,636.38116455,23.000000
7447424.25170898,5477282.32080078,636.98510742,50.000000
7447423.99011230,5477282.35345459,636.45758057,49.000000
7447424.29272461,5477282.33807373,637.07275391,33.000000
7447424.02392578,5477282.39999390,636.53845215,46.000000
7447424.33374023,5477282.33288574,637.15435791,39.000000
7447424.06201172,5477282.39004517,636.61285400,58.000000
7447424.37512207,5477282.32229614,637.23565674,53.000000
7447423.82324219,5477282.27542114,636.09014893,49.000000
7447424.10083008,5477282.40866089,636.69268799,48.000000
7447423.85607910,5477282.29476929,636.16168213,47.000000
7447424.14013672,5477282.33624268,636.75335693,20.000000
7447423.89331055,5477282.27960205,636.23333740,44.000000
7447424.17834473,5477282.37750244,636.84155273,36.000000
7447423.92407227,5477282.32315063,636.30676270,25.000000
7447424.21704102,5477282.34985352,636.91271973,11.000000
7447423.95959473,5477282.32809448,636.37982178,40.000000
7447424.25463867,5477282.29672241,636.97485352,49.000000
7447423.99194336,5477282.37973022,636.45867920,33.000000
7447424.29663086,5477282.33856201,637.07086182,39.000000
7447424.02636719,5477282.42617798,636.54028320,32.000000
7447424.33679199,5477282.32232666,637.14788818,39.000000
7447424.06726074,5477282.35510254,636.60479736,67.000000
7447424.37963867,5477282.32824707,637.23620605,59.000000
7447423.83044434,5477282.25018311,636.08966064,46.000000
7447424.10498047,5477282.39739990,636.68835449,45.000000
7447423.85986328,5477282.29324341,636.15997314,48.000000
7447424.14379883,5477282.35226440,636.75524902,12.000000
7447423.89685059,5477282.28005981,636.23156738,44.000000
7447424.18322754,5477282.49569702,636.87176514,73.000000
7447423.92932129,5477282.30770874,636.30426025,28.000000
7447424.22094727,5477282.35223389,636.91143799,19.000000
7447423.96301270,5477282.33053589,636.37817383,52.000000
7447424.25891113,5477282.31042480,636.97747803,56.000000
7447423.99279785,5477282.42181396,636.46142578,24.000000
7447424.30053711,5477282.33905029,637.06896973,39.000000
7447424.02941895,5477282.44049072,636.54034424,21.000000
7447424.34118652,5477282.33020020,637.14904785,31.000000
7447424.07092285,5477282.35949707,636.60363770,69.000000
7447424.38122559,5477282.30511475,637.22369385,51.000000
7447423.83276367,5477282.25851440,636.08758545,47.000000
7447424.10913086,5477282.38415527,636.68359375,46.000000
7447423.86389160,5477282.28973389,636.15826416,46.000000
7447424.14758301,5477282.36053467,636.75524902,11.000000
7447423.89953613,5477282.28845215,636.22998047,44.000000
7447424.18786621,5477282.55407715,636.88555908,30.000000
7447423.93579102,5477282.28033447,636.30114746,28.000000
7447424.22448730,5477282.33932495,636.90545654,29.000000
7447423.96667480,5477282.33099365,636.37640381,53.000000
7447424.26257324,5477282.30709839,636.97436523,50.000000
7447423.99206543,5477282.48776245,636.46673584,21.000000
7447424.30407715,5477282.33392334,637.06500244,42.000000
7447424.03417969,5477282.42517090,636.53619385,19.000000
7447424.34545898,5477282.33621216,637.14941406,25.000000
7447424.07482910,5477282.35604858,636.60113525,61.000000
7447424.38476563,5477282.30194092,637.22015381,50.000000
7447423.83508301,5477282.26684570,636.08551025,47.000000
7447424.11328125,5477282.36895752,636.67852783,46.000000
7447423.86828613,5477282.28421021,636.15661621,47.000000
7447424.15100098,5477282.42129517,636.76776123,21.000000
7447423.90307617,5477282.28887939,636.22821045,42.000000
7447424.19116211,5477282.48318481,636.86413574,26.000000
7447423.94006348,5477282.27282715,636.29901123,28.000000
7447424.22790527,5477282.32830811,636.90008545,45.000000
7447423.97058105,5477282.32946777,636.37445068,49.000000
7447424.26635742,5477282.30758667,636.97247314,47.000000
7447423.99829102,5477282.45449829,636.46118164,22.000000
7447424.30737305,5477282.32690430,637.06030273,44.000000
7447424.03930664,5477282.39990234,636.53070068,23.000000
7447424.34924316,5477282.33483887,637.14678955,24.000000
7447424.07910156,5477282.34271240,636.59686279,43.000000
7447424.39001465,5477282.31695557,637.22479248,46.000000
7447423.83740234,5477282.27316284,636.08367920,45.000000
7447424.11706543,5477282.35174561,636.67321777,58.000000
7447423.87097168,5477282.28857422,636.15502930,49.000000
7447424.15454102,5477282.43923950,636.77014160,22.000000
7447423.90637207,5477282.28927612,636.22662354,42.000000
7447424.19506836,5477282.50097656,636.86706543,22.000000
7447423.94274902,5477282.27917480,636.29772949,29.000000
7447424.23083496,5477282.31152344,636.89318848,50.000000
7447423.97558594,5477282.30798340,636.37115479,53.000000
7447424.27014160,5477282.31555176,636.97338867,40.000000
7447424.00439453,5477282.41525269,636.45513916,23.000000
7447424.31054688,5477282.32171631,637.05651855,42.000000
7447424.04382324,5477282.38055420,636.52624512,30.000000
7447424.35107422,5477282.31494141,637.13671875,23.000000
7447424.08190918,5477282.35888672,636.59796143,51.000000
7447424.39343262,5477282.31738281,637.22308350,50.000000
7447423.84228516,5477282.26370239,636.08245850,44.000000
7447424.12097168,5477282.34631348,636.67016602,69.000000
7447423.87414551,5477282.29095459,636.15325928,51.000000
7447424.15832520,5477282.48059082,636.77789307,14.000000
7447423.90991211,5477282.28967285,636.22491455,42.000000
7447424.19921875,5477282.50918579,636.86718750,24.000000
7447423.94604492,5477282.28158569,636.29608154,31.000000
7447424.23498535,5477282.32153320,636.89422607,41.000000
