0,0.050109
0.10425,0.044641
0.19885,0.069
0.30029,0.095049
0.39957,0.093458
0.4992,0.12438
0.5991,0.15023
0.70234,0.17359
0.80434,0.18741
0.90097,0.23563
1.0007,0.26158
1.1053,0.32144
1.1997,0.3614
1.2984,0.42285
1.3991,0.46083
1.5045,0.50258
1.6,0.6038
1.7004,0.70093
1.8001,0.75462
1.9024,0.84669
1.9991,0.90803
2.1052,0.98618
2.2012,1.0165
2.3019,1.0583
2.4002,1.1086
2.4986,1.1639
2.5981,1.1822
2.7019,1.214
2.8019,1.2382
2.9023,1.2392
3.0041,1.2551
3.1114,1.2528
3.2012,1.261
3.3,1.2493
3.4014,1.2489
3.5059,1.2422
3.5997,1.2502
3.7023,1.2456
3.8035,1.2513
3.9019,1.2697
4,1.2708
4.0999,1.2678
4.1987,1.2748
4.3003,1.2846
4.4028,1.2908
4.4989,1.2817
4.5999,1.2908
4.7019,1.2824
4.7993,1.2888
4.9002,1.2753
5.0038,1.2791
5.1056,1.2679
5.1987,1.2547
5.3024,1.261
5.402,1.2548
5.501,1.2434
5.601,1.2414
5.7004,1.2437
5.8029,1.2281
5.9002,1.2259
6.0013,1.2159
6.1016,1.2105
6.1996,1.2215
6.3011,1.2102
6.4011,1.2232
6.5009,1.2222
6.6003,1.2361
6.706,1.2444
6.7998,1.2593
6.9049,1.2667
7.001,1.2687
7.1057,1.2806
7.2013,1.2806
7.2987,1.2638
7.4021,1.2685
7.4993,1.2504
7.6016,1.2597
7.7036,1.2594
7.8019,1.2572
7.9054,1.2416
8.0027,1.2468
8.1024,1.2364
8.2,1.2416
8.3028,1.246
8.4008,1.246
8.5008,1.2518
8.6025,1.273
8.6988,1.2721
8.8006,1.2805
8.899,1.2827
9.0008,1.2944
9.1023,1.2916
9.199,1.2972
9.3043,1.2784
9.4006,1.2811
9.5094,1.2756
9.5987,1.2629
9.701,1.2548
9.8017,1.2424
9.9053,1.2361
9.9992,1.2551
10.106,1.2249
10.199,1.2166
10.303,1.22
10.399,1.23
10.502,1.2286
10.6,1.223
10.701,1.2328
10.803,1.2374
10.899,1.2309
10.998,1.237
11.104,1.2388
11.198,1.2479
11.32,1.243
11.402,1.2517
11.501,1.2526
11.599,1.2547
11.701,1.2596
11.8,1.2598
11.901,1.266
12.002,1.2622
12.102,1.2597
12.2,1.2632
12.299,1.2784
12.398,1.2716
