0,27.82
0.10425,27.82
0.19885,27.83
0.30029,27.83
0.39957,27.83
0.4992,27.83
0.5991,27.83
0.70234,27.83
0.80434,27.82
0.90097,27.83
1.0007,27.83
1.1053,27.82
1.1997,27.83
1.2984,27.81
1.3991,27.83
1.5045,27.82
1.6,27.84
1.7004,27.84
1.8001,27.84
1.9024,27.83
1.9991,27.83
2.1052,27.82
2.2012,27.82
2.3019,27.82
2.4002,27.83
2.4986,27.82
2.5981,27.83
2.7019,27.82
2.8019,27.81
2.9023,27.82
3.0041,27.82
3.1114,27.81
3.2012,27.82
3.3,27.82
3.4014,27.81
3.5059,27.8
3.5997,27.81
3.7023,27.81
3.8035,27.81
3.9019,27.8
4,27.81
4.0999,27.8
4.1987,27.81
4.3003,27.8
4.4028,27.8
4.4989,27.81
4.5999,27.8
4.7019,27.8
4.7993,27.8
4.9002,27.8
5.0038,27.8
5.1056,27.8
5.1987,27.81
5.3024,27.78
5.402,27.79
5.501,27.8
5.601,27.79
5.7004,27.8
5.8029,27.79
5.9002,27.8
6.0013,27.8
6.1016,27.79
6.1996,27.8
6.3011,27.79
6.4011,27.79
6.5009,27.8
6.6003,27.79
6.706,27.79
6.7998,27.8
6.9049,27.79
7.001,27.8
7.1057,27.79
7.2013,27.8
7.2987,27.79
7.4021,27.79
7.4993,27.79
7.6016,27.79
7.7036,27.79
7.8019,27.79
7.9054,27.79
8.0027,27.8
8.1024,27.78
8.2,27.79
8.3028,27.79
8.4008,27.79
8.5008,27.79
8.6025,27.79
8.6988,27.79
8.8006,27.79
8.899,27.79
9.0008,27.79
9.1023,27.77
9.199,27.79
9.3043,27.78
9.4006,27.79
9.5094,27.78
9.5987,27.79
9.701,27.79
9.8017,27.79
9.9053,27.78
9.9992,27.79
10.106,27.78
10.199,27.79
10.303,27.78
10.399,27.78
10.502,27.78
10.6,27.78
10.701,27.77
10.803,27.78
10.899,27.79
10.998,27.78
11.104,27.77
11.198,27.78
11.32,27.76
11.402,27.79
11.501,27.78
11.599,27.78
11.701,27.78
11.8,27.78
11.901,27.77
12.002,27.77
12.102,27.78
12.2,27.78
12.299,27.78
12.398,27.78
12.499,27.77
12.599,27.77
12.699,27.77
12.802,27.77
12.9,27.78
13.003,27.77
13.102,27.77
13.203,27.77
13.302,27.77
13.399,27.78
13.499,27.77
13.603,27.77
13.706,27.77
13.801,27.78
13.9,27.77
14.001,27.76
14.1,27.77
14.199,27.77
14.308,27.77
14.401,27.78
14.504,27.77
14.6,27.77
14.703,27.77
14.798,27.77
14.899,27.77
15.005,27.77
15.108,27.76
15.205,27.78
15.31,27.77
15.399,27.78
15.501,27.77
15.6,27.77
15.701,27.77
15.801,27.77
15.904,27.76
16,27.76
16.104,27.76
16.202,27.77
16.307,27.75
16.402,27.77
16.5,27.77
16.599,27.77
16.703,27.77
16.806,27.76
16.898,27.77
17,27.77
17.102,27.76
17.2,27.77
17.302,27.77
17.399,27.77
17.5,27.77
17.598,27.77
17.709,27.76
17.801,27.77
17.899,27.77
18,27.77
18.108,27.76
18.205,27.77
18.299,27.77
18.399,27.77
18.513,27.75
18.603,27.77
18.706,27.77
18.801,27.76
18.905,27.77
19,27.78
19.103,27.77
19.202,27.77
19.303,27.77
19.4,27.77
19.506,27.77
19.597,27.78
19.703,27.77
19.8,27.77
19.898,27.77
20.003,27.77
20.099,27.77
20.205,27.76
20.301,27.77
20.401,27.77
20.499,27.77
20.601,27.77
20.703,27.77
20.801,27.77
20.899,27.77
20.997,27.77
21.101,27.77
21.199,27.77
21.297,27.77
21.401,27.77
21.506,27.76
21.602,27.76
21.699,27.77
21.804,27.76
21.9,27.76
22.002,27.77
22.103,27.76
22.2,27.76
22.301,27.76
22.405,27.76
22.506,27.76
22.601,27.77
22.699,27.76
22.799,27.76
22.9,27.76
22.999,27.75
23.104,27.76
23.199,27.76
23.305,27.76
23.403,27.76
23.502,27.75
23.6,27.76
23.7,27.76
23.806,27.75
23.903,27.76
24.001,27.75
24.104,27.73
24.2,27.76
24.3,27.76
24.4,27.75
24.5,27.76
24.598,27.76
24.698,27.75
24.801,27.75
24.9,27.75
24.999,27.75
25.111,27.74
25.202,27.75
25.3,27.75
25.403,27.75
25.5,27.76
25.603,27.76
25.701,27.75
25.8,27.75
25.901,27.75
26.001,27.76
26.102,27.75
26.202,27.75
26.3,27.76
26.405,27.75
26.501,27.76
26.605,27.75
26.703,27.75
26.807,27.75
26.901,27.76
27,27.76
27.109,27.76
27.2,27.76
27.299,27.76
27.403,27.76
27.502,27.76
27.607,27.74
27.7,27.76
27.803,27.74
27.903,27.75
27.999,27.76
28.098,27.76
28.201,27.76
28.305,27.76
28.399,27.76
28.5,27.76
28.6,27.75
28.698,27.76
28.8,27.76
28.904,27.76
29,27.76
29.099,27.77
29.2,27.76
29.299,27.77
29.401,27.76
29.5,27.76
29.6,27.76
29.701,27.76
29.8,27.76
29.901,27.76
30.001,27.76
30.1,27.76
30.207,27.75
30.304,27.76
30.399,27.76
30.5,27.76
30.602,27.76
30.7,27.76
30.799,27.76
30.9,27.76
31.002,27.76
31.103,27.76
31.199,27.76
31.3,27.76
31.401,27.76
31.505,27.75
31.605,27.76
31.702,27.76
31.798,27.76
31.9,27.75
32.002,27.75
