0	-917.398
10	-859.256
20	-787.122
30	-713.084
40	-741.897
50	-743.683
60	-712.111
70	-774.504
80	-846.976
90	-617.399
100	-724.981
110	-459.059
120	-536.686
130	-549.352
140	-660.825
150	-477.391
160	-658.708
170	-388.295
180	-677.762
190	-704.909
200	-617.99
210	-868.865
220	-565.603
230	-653.5
240	-450.756
250	-622.326
260	-798.362
270	-1020.99
280	-948.095
290	-552.151
300	-590.924
310	-674.753
320	-474.408
330	-286.16
340	-699.541
350	-878.597
360	-715.78
370	-667.133
380	-649.668
390	-1105.57
400	-731.838
410	-980.321
420	-814.448
430	-1106.21
440	-689.629
450	-1000.82
460	-1035.71
470	-885.479
480	-775.839
490	-1155.3
500	-804.971
510	-1006.99
520	-1036.88
530	-1017.3
540	-823.806
550	-1024.89
560	-826.681
570	-539.089
580	-728.566
590	-770.953
600	-782.846
610	-1056.87
620	-953.307
630	-994.231
640	-789
650	-834.479
660	-862.966
670	-987.12
680	-870.141
690	-974.145
700	-969.781
710	-881.329
720	-665.776
730	-982.081
740	-1015.83
750	-1029.03
760	-960.927
770	-825.853
780	-949.927
790	-1347.37
800	-1082.98
810	-1095.96
820	-1086.4
830	-981.81
840	-1434.76
850	-1217.69
860	-1050.52
870	-802.462
880	-1138.49
890	-992.845
900	-1078.3
910	-1370.13
920	-1227.4
930	-1162.42
940	-1166.41
950	-1328.11
960	-1476.83
970	-1245.08
980	-1223.17
990	-1554.64
1000	-1183.75
1010	-1412.89
1020	-1611.65
1030	-1462.24
1040	-1600.36
1050	-1613.55
1060	-1643.27
1070	-1661.19
1080	-1380.12
1090	-1656.92
1100	-1310.46
1110	-1379.24
1120	-1571.99
1130	-1671.61
1140	-1542.1
1150	-1710.71
1160	-1658.94
1170	-1846.86
1180	-1557.98
1190	-1660.18
1200	-1548.94
1210	-1625.7
1220	-1397.97
1230	-1763.17
1240	-1735.64
1250	-1786.29
1260	-1749.78
1270	-1907.8
1280	-1648.01
1290	-1674.63
1300	-1763.3
1310	-1569.94
1320	-1693.37
1330	-1463.91
1340	-1437.22
1350	-1657.14
1360	-1538.17
1370	-1424.26
1380	-1713.54
1390	-1862.6
1400	-1764.6
1410	-1880.41
1420	-1672.44
1430	-2010.44
1440	-1961.83
1450	-1584.8
1460	-1738.03
1470	-1601.2
1480	-1556.97
1490	-1808.72
1500	-1774.08
1510	-1828.39
1520	-1937.14
1530	-2043.81
1540	-1810.03
1550	-1898.04
1560	-1976.75
1570	-2030.55
1580	-1474.57
1590	-2094.35
1600	-1516.97
1610	-1990.91
1620	-2014.88
1630	-1848.83
1640	-1818.44
1650	-1710.52
1660	-1996.7
1670	-1845.59
1680	-1796.69
1690	-2140.81
1700	-1782.55
1710	-1669.93
1720	-1988.11
1730	-1891.09
1740	-2055.32
1750	-1993.01
1760	-2018.4
1770	-1868.03
1780	-2024.27
1790	-368752
1800	-5313.55
1810	-4526.86
1820	-5696.8
1830	-4266.74
1840	-4655.33
1850	-5082.92
1860	-4949.2
1870	-4851.71
1880	-4762.09
1890	-4631.98
1900	-4066
1910	-4136.4
1920	-5263.51
1930	-5213.62
1940	-4435.38
1950	-5293.61
1960	-5087.76
1970	-5429.14
1980	-5336.98
1990	-5400.84
2000	-4684.11
2010	-5521.31
2020	-5894.71
2030	-5118.26
2040	-4944.9
2050	-5267.81
2060	-5688.05
2070	-5302.76
2080	-5554.61
2090	-4977.36
2100	-5207.41
2110	-5432.24
2120	-5772.01
2130	-5034.11
2140	-5434.92
2150	-5204.07
2160	-5289.3
2170	-4542.73
2180	-5492.29
2190	-5736.01
2200	-5600.05
2210	-4872.89
2220	-5265.09
2230	-5622.56
2240	-4415.77
2250	-5145.28
2260	-4196.82
2270	-4946.2
2280	-4688.14
2290	-4694
2300	-4477.89
2310	-5151.75
2320	-5480.19
2330	-5493.21
2340	-4726.94
2350	-5913.97
2360	-5834.89
2370	-4821.31
2380	-5213.64
2390	-5262.25
2400	-5376.01
2410	-5183.63
2420	-5360.07
2430	-5464.04
2440	-5683.57
2450	-5263.81
2460	-4867.41
2470	-5034.41
2480	-5188.4
2490	-5723.11
2500	-5011.89
2510	-5122.75
2520	-5026.59
2530	-5261.05
2540	-5542.34
2550	-5574.64
2560	-6277.03
2570	-5260.37
2580	-4885.67
2590	-4551.77
2600	-4850.52
2610	-5461.75
2620	-4946.22
2630	-4962.49
2640	-5425.5
2650	-4827.75
2660	-5488.92
2670	-5263.63
2680	-5510.75
2690	-5642.78
2700	-5093.94
2710	-5327.61
2720	-5232.32
2730	-5181.83
2740	-5004.18
2750	-5031.51
2760	-5664.3
2770	-5518.2
2780	-6124.79
2790	-6492.98
2800	-5004.39
2810	-5819.35
2820	-4820.26
2830	-5469.11
2840	-5777.06
2850	-5750.89
2860	-5428.13
2870	-5373.32
2880	-5523.84
2890	-6608
2900	-6478.6
2910	-6419.57
2920	-5420.91
2930	-5327.97
2940	-6172.01
2950	-5914.42
2960	-5899.06
2970	-6304.46
2980	-5716.82
2990	-6401.39
3000	-5867.59
