,time (s),Signal (V)
1508,1531.6980199820027,0.01031774
1509,1531.9771413810013,0.010316436
1510,1532.2579646119993,0.010314543
1511,1532.5397086150042,0.010312354
1512,1532.8215885169993,0.010308736
1513,1533.1042933470017,0.010305828
1514,1533.3861503610024,0.010305535
1515,1533.6669673920042,0.010308555
1516,1533.9477801329995,0.010313178
1517,1534.229015351004,0.01031678
1518,1534.5097265250006,0.010319078
1519,1534.791070938998,0.010320359
1520,1535.0733408930028,0.010320694
1521,1535.3541374210035,0.010320184
1522,1535.6340475090037,0.010318713
1523,1535.9152927399991,0.010316868
1524,1536.1959733969998,0.01031478
1525,1536.4777975090037,0.010312498
1526,1536.7594504360022,0.010311582
1527,1537.040229320999,0.010313489
1528,1537.322163582001,0.010317011
1529,1537.6051278119994,0.010319915
1530,1537.8859148030024,0.010321065
1531,1538.1659703260011,0.010319707
1532,1538.4472880370013,0.010316205
1533,1538.727174282998,0.01031165
1534,1539.008297444001,0.010307076
1535,1539.2889719009981,0.010304148
1536,1539.5702385910045,0.010302883
1537,1539.8524408349986,0.010302813
1538,1540.134553433003,0.010304987
1539,1540.4164848330038,0.010308759
1540,1621.463470458999,0.010309064
1541,1621.7437362679993,0.010301102
1542,1622.023893357,0.010287213
1543,1622.3054728510033,0.010272059
1544,1622.5839557650033,0.010257714
1545,1622.8636908539993,0.01024564
1546,1623.143936158005,0.01023544
1547,1623.4248986250022,0.010226014
1548,1623.7056021700046,0.010218234
1549,1623.9874610910047,0.010213351
1550,1624.2666668899983,0.010211412
1551,1624.5497407920047,0.010210266
1552,1624.8320550920034,0.010208778
1553,1625.1135005960023,0.010208408
1554,1625.3935256010009,0.01020986
1555,1625.6754417420016,0.0102133
1556,1625.956027031003,0.010217865
1557,1626.239151478003,0.0102213
1558,1626.518513203002,0.010221545
1559,1626.798191548005,0.010218562
1560,1627.080729485002,0.010214283
1561,1627.3630948069986,0.010209342
1562,1627.642775059001,0.01020346
1563,1627.9242138870031,0.010197645
1564,1628.2038640980027,0.010192393
1565,1628.483839035005,0.010188142
1566,1628.7635312089988,0.010186763
1567,1629.044951916003,0.010188186
1568,1629.326565743002,0.010190994
1569,1629.6071333889995,0.010194297
1570,1629.8889756210046,0.010195792
1571,1630.1708483699986,0.010194542
1572,1630.4509162910035,0.010193786
1573,1630.7304830560024,0.010195407
1574,1631.0124077799992,0.010198054
1575,1631.2942090040015,0.010201329
1576,1631.5751476290025,0.01020554
1577,1631.8544569020014,0.010210335
1578,1632.133074284,0.010214201
1579,1632.4113893510003,0.010216612
1580,1632.6913223270021,0.01021903
1581,1632.971426011005,0.010221351
1582,1633.2518253329981,0.010221648
1583,1633.5306267740016,0.010219653
1584,1633.811469555003,0.010216527
1585,1634.091963292005,0.010211935
1586,1634.373265744005,0.010206319
1587,1634.654794217,0.010202893
1588,1634.9348025330037,0.010202824
1589,1635.2158169750037,0.010204486
1590,1635.4973111159998,0.010208203
1591,1635.7788906100031,0.010215111
1592,1638.397714138002,0.010222547
1593,1638.680672169001,0.010227188
1594,1638.962087632004,0.010228732
1595,1639.2431492809992,0.010228034
1596,1639.5228338250017,0.010227563
1597,1639.801885605004,0.010229628
1598,1640.0835480690002,0.010233638
1599,1640.365154267005,0.010238212
1600,1640.6461319930022,0.010242031
1601,1640.9253125200048,0.010244009
1602,1641.2084889420003,0.010244101
1603,1641.4885520940006,0.010242254
1604,1641.7690820700009,0.010237916
1605,1642.0503292089998,0.010232075
1606,1642.3309907920047,0.010227032
1607,1642.6125493049985,0.010224597
1608,1642.8930802350005,0.010225227
1609,1643.1740632060028,0.010227049
1610,1643.4567036630033,0.01022788
1611,1643.7361950880004,0.010227809
1612,1644.0157923700026,0.010228461
1613,1644.2956042290025,0.010229467
1614,1644.574326515998,0.010228825
1615,1644.8556046490048,0.010225903
