variable,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P2,P2,P2,P2,P2,P2,P2,P2,P2,P2,P2,P2,humidity,humidity,humidity,humidity,humidity,humidity,humidity,humidity,humidity,humidity,humidity,humidity,lat,lat,lat,lat,lat,lat,lat,lat,lat,lat,lat,lat,lon,lon,lon,lon,lon,lon,lon,lon,lon,lon,lon,lon,temperature,temperature,temperature,temperature,temperature,temperature,temperature,temperature,temperature,temperature,temperature,temperature
location_key,CLB-1,CLB-2,E7-1,E7-2,E8-1,E8-2,EEB3-1,EEB3-2,EST-1,HHD-1,HVA-1,HVA-2,CLB-1,CLB-2,E7-1,E7-2,E8-1,E8-2,EEB3-1,EEB3-2,EST-1,HHD-1,HVA-1,HVA-2,CLB-1,CLB-2,E7-1,E7-2,E8-1,E8-2,EEB3-1,EEB3-2,EST-1,HHD-1,HVA-1,HVA-2,CLB-1,CLB-2,E7-1,E7-2,E8-1,E8-2,EEB3-1,EEB3-2,EST-1,HHD-1,HVA-1,HVA-2,CLB-1,CLB-2,E7-1,E7-2,E8-1,E8-2,EEB3-1,EEB3-2,EST-1,HHD-1,HVA-1,HVA-2,CLB-1,CLB-2,E7-1,E7-2,E8-1,E8-2,EEB3-1,EEB3-2,EST-1,HHD-1,HVA-1,HVA-2
timestamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27 14:00:00,10.691249999999998,7.686249999999999,7.192142857142857,3.9299999999999997,4.476666666666667,3.6864705882352946,13.589545454545453,13.538636363636364,9.252727272727272,0.07608695652173914,38.13399999999999,19.198,6.474166666666666,4.65,6.1621428571428565,2.0766666666666667,3.102222222222222,2.389411764705882,9.823636363636362,7.8,5.859090909090909,0.0013043478260869564,16.842666666666666,10.416666666666666,89.52173913043478,83.87777777777778,70.99999999999999,69.8125,61.81,53.93529411764706,85.5,74.07727272727273,63.07826086956523,91.04799999999997,82.99047619047619,86.73809523809526,50.872,50.87199999999999,50.808,50.808,50.808,50.808,50.82,50.82,50.826000000000015,50.87199999999999,50.82400000000002,50.87200000000002,4.331999999999996,4.332,4.39,4.389999999999994,4.39,4.389999999999998,4.400000000000003,4.400000000000003,4.376000000000003,4.331999999999996,4.377999999999998,4.331999999999997,2.773913043478261,3.755555555555556,5.8999999999999995,6.491666666666667,8.28,10.6,3.4181818181818184,5.336363636363636,8.478260869565219,2.764,4.395238095238095,3.5571428571428574
2020-02-27 15:00:00,20.93347826086956,17.571818181818184,10.095555555555556,6.491904761904762,7.173333333333333,6.554285714285714,14.307826086956524,14.17666666666667,11.364782608695654,0.10380952380952382,10.684615384615386,21.603571428571428,13.748260869565215,10.399999999999999,8.727777777777778,4.163333333333334,5.655833333333335,4.492857142857143,11.326956521739133,10.362222222222222,8.92086956521739,0.07285714285714287,6.813846153846153,13.755714285714289,88.81739130434784,85.61818181818182,69.31818181818181,68.35000000000001,66.53333333333335,57.75714285714286,87.16666666666667,77.07368421052632,65.76086956521738,92.33181818181819,87.38333333333334,84.23888888888888,50.872,50.871999999999986,50.808,50.808,50.808,50.808,50.82,50.819999999999986,50.826000000000015,50.872000000000014,50.82400000000001,50.872000000000014,4.331999999999996,4.331999999999998,4.39,4.389999999999995,4.39,4.39,4.400000000000003,4.400000000000003,4.376000000000003,4.331999999999996,4.378000000000001,4.331999999999997,3.0217391304347827,3.6636363636363636,6.418181818181819,7.04090909090909,7.191666666666666,9.571428571428571,3.4666666666666663,4.8842105263157904,7.713043478260869,2.3000000000000003,3.8333333333333326,4.105555555555556
2020-02-27 16:00:00,24.915833333333335,20.72222222222222,12.757499999999999,7.962608695652176,9.96111111111111,7.614166666666667,15.503333333333336,15.61458333333333,11.823333333333332,0.07958333333333337,11.425,14.157058823529411,15.918333333333331,12.526666666666667,10.262500000000003,5.494347826086957,7.8066666666666675,5.785833333333334,12.509999999999998,11.820833333333331,9.675,0.07333333333333338,7.682142857142858,11.207647058823527,87.77500000000002,84.24444444444445,69.68888888888888,69.39999999999999,69.78888888888889,60.045454545454554,88.73750000000001,79.32608695652173,67.59090909090908,92.4875,89.80499999999999,86.33181818181816,50.87199999999999,50.871999999999986,50.808,50.808,50.808,50.808,50.820000000000014,50.82000000000001,50.826000000000015,50.87199999999999,50.82400000000001,50.87200000000002,4.331999999999996,4.331999999999999,4.39,4.389999999999995,4.39,4.39,4.400000000000003,4.400000000000003,4.376000000000003,4.331999999999996,4.377999999999999,4.331999999999996,3.6166666666666685,4.155555555555556,6.755555555555556,7.179166666666668,6.8,9.29090909090909,3.5500000000000003,4.821739130434782,7.722727272727275,2.6999999999999993,3.8550000000000004,4.109090909090909
2020-02-27 17:00:00,21.052916666666665,14.975,13.451818181818181,8.13,8.845,8.214999999999998,14.8005,14.880869565217386,13.921666666666665,0.13333333333333336,12.62705882352941,15.29473684210526,12.749583333333334,8.55375,10.709090909090909,5.202173913043479,6.7,5.029999999999999,11.7145,10.637391304347828,10.200416666666667,0.11375000000000003,7.517058823529412,11.065263157894737,87.175,84.0,70.81818181818181,70.13181818181818,68.46428571428571,59.480000000000004,88.57391304347826,79.62173913043478,68.17083333333333,92.1086956521739,88.535,84.93333333333334,50.87199999999999,50.87199999999999,50.808,50.808,50.808,50.808,50.81999999999999,50.82000000000001,50.826000000000015,50.872,50.82400000000002,50.87200000000003,4.331999999999996,4.332,4.39,4.389999999999995,4.39,4.39,4.400000000000003,4.400000000000003,4.376000000000003,4.331999999999996,4.377999999999998,4.331999999999996,4.391666666666667,5.0,7.181818181818182,7.750000000000001,7.942857142857143,10.2,4.430434782608695,5.521739130434782,8.387500000000001,3.5000000000000004,4.825000000000001,5.033333333333334
2020-02-27 18:00:00,15.896249999999997,10.18,16.80363636363636,11.93318181818182,9.976666666666667,10.286923076923076,11.364,10.955833333333336,13.726521739130433,0.21409090909090914,11.555555555555555,12.523333333333333,4.527916666666667,3.1090000000000004,6.600909090909091,2.660909090909091,2.8350000000000004,2.7384615384615385,5.4895000000000005,4.335,5.300434782608696,0.04772727272727273,3.4055555555555546,4.748333333333333,82.82173913043479,79.76363636363637,71.00833333333334,70.67916666666665,67.13333333333334,57.623076923076916,85.99999999999999,77.1125,66.11304347826088,90.61666666666667,84.39565217391305,80.72173913043478,50.872,50.871999999999986,50.808,50.808,50.808,50.808,50.819999999999986,50.820000000000014,50.826000000000015,50.872,50.82400000000003,50.87200000000002,4.331999999999996,4.331999999999998,4.39,4.389999999999995,4.39,4.39,4.400000000000003,4.400000000000003,4.376000000000003,4.331999999999996,4.377999999999997,4.331999999999996,4.878260869565218,5.445454545454546,6.849999999999999,7.254166666666667,7.833333333333335,10.36153846153846,4.566666666666667,5.666666666666665,8.330434782608698,3.766666666666666,5.269565217391304,5.430434782608696
2020-02-27 19:00:00,21.387083333333333,14.644999999999998,17.63,19.277083333333334,15.485714285714286,14.35,14.078333333333331,14.803333333333333,19.880434782608695,0.3745833333333333,18.53642857142857,18.345,4.811250000000001,3.6108333333333333,6.67,3.660833333333333,3.7371428571428567,3.5241666666666673,6.268750000000001,5.090000000000001,7.83,0.1704166666666667,4.284999999999999,5.174,77.525,74.375,68.725,66.96666666666665,61.68571428571429,53.084615384615375,80.95200000000001,71.1695652173913,63.166666666666686,86.56250000000001,79.64545454545454,75.82727272727273,50.87199999999999,50.87199999999999,50.808,50.808,50.808,50.808,50.820000000000014,50.82,50.826000000000015,50.87199999999999,50.82400000000002,50.872000000000014,4.331999999999996,4.331999999999998,4.39,4.389999999999994,4.39,4.39,4.400000000000003,4.400000000000003,4.376000000000003,4.331999999999996,4.377999999999998,4.331999999999997,5.124999999999999,5.8,7.025,7.741666666666666,8.614285714285716,11.053846153846154,4.792,6.008695652173913,8.27083333333333,3.9,5.527272727272727,5.6409090909090915
2020-02-27 20:00:00,22.875652173913043,13.242727272727274,19.06,20.716521739130435,14.901428571428571,15.121111111111112,13.672608695652174,15.466999999999995,18.98304347826087,0.5630434782608696,15.430000000000001,14.508461538461539,4.866086956521738,3.5845454545454545,7.05875,3.926521739130435,3.907857142857143,3.763333333333333,6.297826086956522,5.305000000000001,6.789130434782609,0.26304347826086966,3.544,4.507692307692308,72.37826086956521,70.36363636363636,66.725,65.36666666666666,58.87857142857142,50.37222222222223,75.12727272727274,68.3304347826087,61.84782608695653,83.07499999999997,76.355,72.7,50.872,50.871999999999986,50.808,50.808,50.808,50.808,50.82,50.81999999999999,50.826000000000015,50.872,50.82400000000002,50.87200000000001,4.331999999999996,4.331999999999998,4.39,4.389999999999995,4.39,4.389999999999997,4.400000000000003,4.400000000000003,4.376000000000003,4.331999999999996,4.377999999999999,4.331999999999997,5.565217391304348,6.181818181818182,6.9875,7.712499999999999,8.921428571428573,11.45,4.8999999999999995,6.160869565217394,8.14782608695652,4.095833333333334,5.749999999999999,5.793333333333333
2020-02-27 21:00:00,18.959130434782608,14.88846153846154,19.28,18.2204347826087,14.166666666666666,14.799999999999997,13.368181818181819,15.519130434782609,16.396521739130435,1.9034782608695653,11.052307692307693,13.145555555555553,6.40695652173913,5.480769230769231,8.329230769230769,4.600869565217391,4.691111111111111,5.40375,7.483636363636363,7.065652173913043,7.518695652173915,0.9478260869565218,3.577692307692308,4.668333333333333,71.06363636363636,69.21666666666665,66.9,65.94090909090909,59.27777777777778,50.7375,74.1304347826087,68.03636363636365,62.03181818181818,80.75416666666666,74.41499999999999,72.60000000000001,50.87200000000001,50.872,50.808,50.808,50.808,50.808,50.82,50.82,50.826000000000015,50.872,50.82400000000001,50.87200000000002,4.331999999999996,4.331999999999997,4.39,4.389999999999995,4.39,4.39,4.400000000000003,4.400000000000003,4.376000000000003,4.331999999999996,4.378,4.331999999999996,5.695454545454545,6.283333333333332,6.684615384615384,7.295454545454544,8.511111111111113,11.0375,4.747826086956523,6.036363636363637,7.886363636363634,4.591666666666667,5.79,5.447826086956522
2020-02-27 22:00:00,16.081666666666667,10.578333333333333,19.309999999999995,15.208750000000002,11.56611111111111,10.959999999999999,12.365000000000004,13.518260869565216,13.682499999999997,3.080833333333333,8.75357142857143,11.072666666666668,5.431666666666666,4.290833333333333,9.341999999999997,4.242083333333333,4.788888888888889,4.033333333333332,7.602727272727275,7.035652173913045,6.913749999999999,1.5579166666666664,3.025,4.482,70.60416666666667,68.99230769230769,67.25333333333334,66.00833333333334,60.67777777777778,51.21538461538462,74.27083333333334,68.8086956521739,62.46666666666666,79.42916666666667,74.33636363636361,72.64285714285715,50.87199999999999,50.872,50.808,50.808,50.808,50.808,50.82000000000001,50.82000000000001,50.826000000000015,50.87199999999999,50.82400000000002,50.87200000000002,4.331999999999996,4.331999999999997,4.39,4.389999999999994,4.389999999999997,4.39,4.400000000000003,4.400000000000003,4.376000000000003,4.331999999999996,4.377999999999998,4.331999999999997,5.504166666666666,6.053846153846154,6.406666666666666,7.087499999999999,7.949999999999999,10.715384615384615,4.475,5.72608695652174,7.529166666666665,4.733333333333333,5.622727272727274,5.338095238095239
2020-02-27 23:00:00,13.457500000000001,9.264444444444443,11.69090909090909,9.529130434782608,7.8373333333333335,7.967999999999999,9.91590909090909,10.284285714285714,10.945714285714283,3.034347826086956,7.569333333333334,7.9193333333333324,4.42875,3.3844444444444446,6.042727272727273,2.5504347826086953,2.726,2.61,6.130909090909089,4.862380952380953,5.118571428571429,1.3234782608695648,2.3313333333333333,3.2366666666666664,71.19583333333334,70.33000000000001,66.59166666666667,65.67826086956522,59.066666666666656,50.5,73.48636363636365,68.85000000000001,62.44166666666666,80.98260869565217,74.43333333333334,71.32105263157894,50.87199999999999,50.871999999999986,50.808,50.808,50.808,50.808,50.82,50.81999999999999,50.826000000000015,50.872,50.82400000000002,50.872000000000014,4.331999999999996,4.331999999999999,4.39,4.389999999999995,4.39,4.39,4.400000000000003,4.400000000000003,4.376000000000003,4.331999999999996,4.377999999999998,4.331999999999997,5.708333333333335,6.060000000000001,6.791666666666668,7.343478260869565,8.8,11.409999999999998,4.954545454545456,6.009090909090909,7.849999999999999,4.730434782608695,5.904761904761905,5.942105263157894
